image_path,umap_x,umap_y
data/image_compressed_leomessi/3128106731628187825_427553890_small.jpeg,9.77993,4.582468
data/image_compressed_leomessi/2246540031781606822_427553890_small.jpeg,8.721822,5.990227
data/image_compressed_leomessi/3256966167339106749_427553890_small.jpeg,8.5329275,3.580762
data/image_compressed_leomessi/2854160852384194098_427553890_small.jpeg,11.068833,5.411091
data/image_compressed_leomessi/3180349993663098649_427553890_small.jpeg,12.214236,8.650919
data/image_compressed_leomessi/2497220890359986017_427553890_small.jpeg,11.482036,7.858168
data/image_compressed_leomessi/2843934192049402753_427553890_small.jpeg,10.428247,4.846048
data/image_compressed_leomessi/3145287212719339066_427553890_small.jpeg,8.36744,3.993417
data/image_compressed_leomessi/2311796841570297786_427553890_small.jpeg,11.088784,6.9914484
data/image_compressed_leomessi/3028870455146851409_427553890_small.jpeg,11.843209,7.6602364
data/image_compressed_leomessi/3247600462449739181_427553890_small.jpeg,9.855612,6.356821
data/image_compressed_leomessi/2468459213866982584_427553890_small.jpeg,12.018658,5.785067
data/image_compressed_leomessi/3068866560467094965_427553890_small.jpeg,12.808578,4.4012446
data/image_compressed_leomessi/2989794397143826279_427553890_small.jpeg,12.40262,4.5471406
data/image_compressed_leomessi/2728788436372718072_427553890_small.jpeg,8.832298,5.6037216
data/image_compressed_leomessi/2508491734033650519_427553890_small.jpeg,11.44802,7.2382736
data/image_compressed_leomessi/2614309307166884182_427553890_small.jpeg,13.343614,4.7939663
data/image_compressed_leomessi/2517867215535405662_427553890_small.jpeg,8.463737,5.6839275
data/image_compressed_leomessi/2837328355835119873_427553890_small.jpeg,7.2282996,4.7936335
data/image_compressed_leomessi/2246540031798460647_427553890_small.jpeg,9.897704,5.048479
data/image_compressed_leomessi/2886539671439134527_427553890_small.jpeg,12.219651,7.5722833
data/image_compressed_leomessi/3030924965897873270_427553890_small.jpeg,13.147079,5.4105544
data/image_compressed_leomessi/3030924965704963171_427553890_small.jpeg,13.093222,5.0132217
data/image_compressed_leomessi/3009108883940003067_427553890_small.jpeg,8.726284,3.0302293
data/image_compressed_leomessi/2601834634357478949_427553890_small.jpeg,7.541848,2.6827428
data/image_compressed_leomessi/3065587581584982709_427553890_small.jpeg,10.602683,4.6440086
data/image_compressed_leomessi/2582880461444175838_427553890_small.jpeg,9.515337,6.590267
data/image_compressed_leomessi/2254628851441834894_427553890_small.jpeg,11.742571,8.724346
data/image_compressed_leomessi/2233064467183755931_427553890_small.jpeg,12.5887575,7.097632
data/image_compressed_leomessi/2371494310497034064_427553890_small.jpeg,10.538089,6.924973
data/image_compressed_leomessi/2989794397160500599_427553890_small.jpeg,12.559185,7.3105354
data/image_compressed_leomessi/2322041416471627133_427553890_small.jpeg,7.631487,2.734718
data/image_compressed_leomessi/2463559217397023013_427553890_small.jpeg,11.733004,8.062005
data/image_compressed_leomessi/2851311306126308143_427553890_small.jpeg,10.289503,5.4911017
data/image_compressed_leomessi/2622482431431572083_427553890_small.jpeg,7.971739,5.206031
data/image_compressed_leomessi/2759866183190749403_427553890_small.jpeg,8.353615,4.208273
data/image_compressed_leomessi/2782074685648538168_427553890_small.jpeg,6.6472316,4.0563307
data/image_compressed_leomessi/3159296372460891225_427553890_small.jpeg,12.692694,8.361317
data/image_compressed_leomessi/2499115760221584046_427553890_small.jpeg,11.272636,6.4286733
data/image_compressed_leomessi/3019385755637987505_427553890_small.jpeg,12.277191,7.37378
data/image_compressed_leomessi/3023425819586693655_427553890_small.jpeg,9.299513,4.311188
data/image_compressed_leomessi/2307500369106317816_427553890_small.jpeg,10.809598,7.169984
data/image_compressed_leomessi/3220172082201486652_427553890_small.jpeg,7.912577,5.338189
data/image_compressed_leomessi/2251949294175874609_427553890_small.jpeg,12.250409,7.5420628
data/image_compressed_leomessi/2410649694357426529_427553890_small.jpeg,11.30281,8.36327
data/image_compressed_leomessi/3008377279185566358_427553890_small.jpeg,8.809668,3.1948533
data/image_compressed_leomessi/3144044778605719878_427553890_small.jpeg,13.281198,4.5819254
data/image_compressed_leomessi/2782452286397403853_427553890_small.jpeg,11.97052,8.157003
data/image_compressed_leomessi/3225563513501376358_427553890_small.jpeg,7.0345664,4.2995462
data/image_compressed_leomessi/2806780022163219243_427553890_small.jpeg,7.91308,3.651285
data/image_compressed_leomessi/3216051321010026591_427553890_small.jpeg,11.628323,7.360927
data/image_compressed_leomessi/2942627922985750521_427553890_small.jpeg,12.820092,5.35207
data/image_compressed_leomessi/2558363419467007027_427553890_small.jpeg,8.12792,2.3185823
data/image_compressed_leomessi/2767963459926835495_427553890_small.jpeg,12.621355,4.720932
data/image_compressed_leomessi/2518616464619335025_427553890_small.jpeg,11.552366,8.48489
data/image_compressed_leomessi/2983197406120995699_427553890_small.jpeg,11.872602,6.8967924
data/image_compressed_leomessi/2837328355835038180_427553890_small.jpeg,9.407054,5.191368
data/image_compressed_leomessi/3156289483716343771_427553890_small.jpeg,8.8305645,4.794279
data/image_compressed_leomessi/2369974928193350840_427553890_small.jpeg,7.822708,2.505009
data/image_compressed_leomessi/2687200965910598851_427553890_small.jpeg,9.2439575,5.975265
data/image_compressed_leomessi/2407723680374871343_427553890_small.jpeg,11.391348,8.485764
data/image_compressed_leomessi/2996230267928839193_427553890_small.jpeg,11.046541,7.3761406
data/image_compressed_leomessi/2934065666227683990_427553890_small.jpeg,11.391814,7.041535
data/image_compressed_leomessi/2632339156905335005_427553890_small.jpeg,9.532855,3.9362674
data/image_compressed_leomessi/3082387621150079357_427553890_small.jpeg,12.9958,6.5486646
data/image_compressed_leomessi/2936961297845719906_427553890_small.jpeg,12.644034,5.3088403
data/image_compressed_leomessi/3014833149629145296_427553890_small.jpeg,8.060726,5.0399923
data/image_compressed_leomessi/3287685899999633118_427553890_small.jpeg,8.800692,3.2591264
data/image_compressed_leomessi/2970650540682520918_427553890_small.jpeg,12.843426,6.7958603
data/image_compressed_leomessi/2464196613109182209_427553890_small.jpeg,8.009289,5.611591
data/image_compressed_leomessi/3291736544116061405_427553890_small.jpeg,12.674899,7.779038
data/image_compressed_leomessi/3148898229173085590_427553890_small.jpeg,9.058938,4.753862
data/image_compressed_leomessi/3013671525702576211_427553890_small.jpeg,12.750942,5.9618955
data/image_compressed_leomessi/2939710285774303197_427553890_small.jpeg,11.271001,3.9721541
data/image_compressed_leomessi/3212666638754406985_427553890_small.jpeg,12.633983,7.199939
data/image_compressed_leomessi/2598113878536441291_427553890_small.jpeg,7.4182854,2.9548557
data/image_compressed_leomessi/3270410480345611294_427553890_small.jpeg,8.068355,5.6104417
data/image_compressed_leomessi/2930280511088760424_427553890_small.jpeg,13.231243,4.724002
data/image_compressed_leomessi/2972960862520493590_427553890_small.jpeg,12.112345,8.345601
data/image_compressed_leomessi/3226440835767290647_427553890_small.jpeg,7.1853414,4.6484327
data/image_compressed_leomessi/2942627923019205662_427553890_small.jpeg,12.60321,5.5311766
data/image_compressed_leomessi/2482333193640246292_427553890_small.jpeg,10.372282,6.8258085
data/image_compressed_leomessi/2989794397143821673_427553890_small.jpeg,12.021631,6.895709
data/image_compressed_leomessi/3045459076691286232_427553890_small.jpeg,13.112185,5.1060734
data/image_compressed_leomessi/2615306138281705256_427553890_small.jpeg,9.63694,5.8709173
data/image_compressed_leomessi/3065587581652259052_427553890_small.jpeg,12.220822,4.2826962
data/image_compressed_leomessi/2499115760171274611_427553890_small.jpeg,11.534449,8.2347145
data/image_compressed_leomessi/2888688781889800296_427553890_small.jpeg,12.457956,6.7288103
data/image_compressed_leomessi/3047747757733776458_427553890_small.jpeg,7.0495167,3.779101
data/image_compressed_leomessi/2410649694374388109_427553890_small.jpeg,11.395883,8.51238
data/image_compressed_leomessi/2620812062865756087_427553890_small.jpeg,9.053609,4.6838994
data/image_compressed_leomessi/3262789216546186510_427553890_small.jpeg,10.776203,8.011584
data/image_compressed_leomessi/3282444905107355184_427553890_small.jpeg,9.880282,7.400153
data/image_compressed_leomessi/3065587581593363350_427553890_small.jpeg,11.899043,4.647116
data/image_compressed_leomessi/2930280511088649563_427553890_small.jpeg,10.910792,5.467344
data/image_compressed_leomessi/2402613462292933215_427553890_small.jpeg,9.385274,5.092096
data/image_compressed_leomessi/3225563513384018570_427553890_small.jpeg,7.0091834,4.2764077
data/image_compressed_leomessi/3219354293315704823_427553890_small.jpeg,11.137933,4.6316285
data/image_compressed_leomessi/2813224108264856295_427553890_small.jpeg,11.782958,5.301855
data/image_compressed_leomessi/2466289016519337476_427553890_small.jpeg,7.0100827,3.2937078
data/image_compressed_leomessi/2983197406314071225_427553890_small.jpeg,10.63534,6.26402
data/image_compressed_leomessi/2991820849174990998_427553890_small.jpeg,7.696731,3.0128596
data/image_compressed_leomessi/3216051320875844077_427553890_small.jpeg,11.59466,5.435818
data/image_compressed_leomessi/3128106731502548837_427553890_small.jpeg,10.113006,4.509861
data/image_compressed_leomessi/2424388090334603333_427553890_small.jpeg,11.698346,7.5263352
data/image_compressed_leomessi/2730108732698707015_427553890_small.jpeg,7.485787,3.0437644
data/image_compressed_leomessi/2479427709601862320_427553890_small.jpeg,7.226972,2.912468
data/image_compressed_leomessi/2599557042862528786_427553890_small.jpeg,11.950779,7.7091417
data/image_compressed_leomessi/3152228234094095608_427553890_small.jpeg,13.190865,4.651211
data/image_compressed_leomessi/2621583944716331710_427553890_small.jpeg,9.508787,4.7799497
data/image_compressed_leomessi/2927377214799562244_427553890_small.jpeg,12.616745,5.884279
data/image_compressed_leomessi/2665689629137745674_427553890_small.jpeg,6.9979706,2.693977
data/image_compressed_leomessi/3082387621217153069_427553890_small.jpeg,12.107621,7.4543133
data/image_compressed_leomessi/2894739580394609860_427553890_small.jpeg,12.021702,5.3543177
data/image_compressed_leomessi/2854160852409145235_427553890_small.jpeg,11.670961,6.9094687
data/image_compressed_leomessi/2767963459951806729_427553890_small.jpeg,12.003228,7.4873123
data/image_compressed_leomessi/2635840982153724921_427553890_small.jpeg,12.86039,4.351919
data/image_compressed_leomessi/2899113505606292666_427553890_small.jpeg,12.6592,5.1083355
data/image_compressed_leomessi/3167464980860930063_427553890_small.jpeg,12.894757,7.858003
data/image_compressed_leomessi/3019385755629563021_427553890_small.jpeg,10.775056,3.9168441
data/image_compressed_leomessi/2950572383871158988_427553890_small.jpeg,12.382339,7.2679963
data/image_compressed_leomessi/2635840982128560205_427553890_small.jpeg,7.605801,4.279471
data/image_compressed_leomessi/2573484174441674524_427553890_small.jpeg,8.054707,2.3432622
data/image_compressed_leomessi/2606853721605126359_427553890_small.jpeg,10.385942,5.875205
data/image_compressed_leomessi/2610117101862482027_427553890_small.jpeg,12.283006,7.19957
data/image_compressed_leomessi/2604597824426236418_427553890_small.jpeg,7.4175596,3.8050766
data/image_compressed_leomessi/2438206060429305460_427553890_small.jpeg,11.016959,7.447691
data/image_compressed_leomessi/2984502686955933995_427553890_small.jpeg,7.941168,4.040966
data/image_compressed_leomessi/2465742534384981655_427553890_small.jpeg,11.301761,6.038225
data/image_compressed_leomessi/2989794397143784171_427553890_small.jpeg,12.493,5.0556707
data/image_compressed_leomessi/2307500369114635592_427553890_small.jpeg,11.113859,7.850873
data/image_compressed_leomessi/2688765367751420223_427553890_small.jpeg,7.601649,4.159492
data/image_compressed_leomessi/3184991733414340331_640806256_small.jpeg,7.7360687,2.8533254
data/image_compressed_leomessi/3187005807675946687_427553890_small.jpeg,12.2696295,6.6077137
data/image_compressed_leomessi/2304604347199820523_427553890_small.jpeg,10.30805,7.2250714
data/image_compressed_leomessi/2837328355835055805_427553890_small.jpeg,8.510009,5.1862903
data/image_compressed_leomessi/2249689669342708959_427553890_small.jpeg,11.714883,8.127367
data/image_compressed_leomessi/3205453595012255205_427553890_small.jpeg,7.501384,5.192931
data/image_compressed_leomessi/3180349993671613341_427553890_small.jpeg,12.227856,8.6657715
data/image_compressed_leomessi/2909988514776012614_427553890_small.jpeg,12.256665,4.703866
data/image_compressed_leomessi/2969284547540526439_427553890_small.jpeg,8.4922085,3.4831946
data/image_compressed_leomessi/2843934191856628299_427553890_small.jpeg,9.330971,5.7652254
data/image_compressed_leomessi/2959872549421750669_427553890_small.jpeg,7.6591673,5.3816833
data/image_compressed_leomessi/2861405770076693903_427553890_small.jpeg,7.179963,4.0534315
data/image_compressed_leomessi/3087214974791566476_427553890_small.jpeg,7.6758246,3.8093193
data/image_compressed_leomessi/2638056679906891978_427553890_small.jpeg,8.435916,3.214552
data/image_compressed_leomessi/3088044945831294595_427553890_small.jpeg,9.917393,6.709783
data/image_compressed_leomessi/2802482943521561139_427553890_small.jpeg,10.32194,5.478573
data/image_compressed_leomessi/2688238086201451651_427553890_small.jpeg,10.57055,4.2984533
data/image_compressed_leomessi/2989794397160727342_427553890_small.jpeg,12.233029,5.459287
data/image_compressed_leomessi/2470110177762186493_427553890_small.jpeg,8.949355,3.4127455
data/image_compressed_leomessi/2638056680066322717_427553890_small.jpeg,13.102755,6.301512
data/image_compressed_leomessi/3176133307069072688_427553890_small.jpeg,12.496955,7.793346
data/image_compressed_leomessi/2615244819226461105_427553890_small.jpeg,10.106017,6.1284347
data/image_compressed_leomessi/2878595619548967752_640806256_small.jpeg,9.373607,4.3965716
data/image_compressed_leomessi/3225563513375504903_427553890_small.jpeg,7.521668,4.038779
data/image_compressed_leomessi/2483059617682443546_427553890_small.jpeg,10.836024,7.689007
data/image_compressed_leomessi/3184473557698083977_427553890_small.jpeg,10.548148,4.839161
data/image_compressed_leomessi/3216051320976407827_427553890_small.jpeg,12.291309,5.6598816
data/image_compressed_leomessi/2980303900796972407_427553890_small.jpeg,10.6601095,5.088194
data/image_compressed_leomessi/3191723167860491251_427553890_small.jpeg,8.449324,3.403408
data/image_compressed_leomessi/3167464980852714111_427553890_small.jpeg,9.946515,4.2522244
data/image_compressed_leomessi/3156976851230609310_427553890_small.jpeg,9.775558,3.7734098
data/image_compressed_leomessi/2612297966734341352_427553890_small.jpeg,11.745131,7.1935325
data/image_compressed_leomessi/3154881267933613663_427553890_small.jpeg,13.238963,4.5874157
data/image_compressed_leomessi/3173766504717354859_427553890_small.jpeg,12.358648,3.9933026
data/image_compressed_leomessi/2362646721177825172_427553890_small.jpeg,8.275284,4.6514544
data/image_compressed_leomessi/2684726178868771823_427553890_small.jpeg,12.942245,4.892234
data/image_compressed_leomessi/3246979825825836063_427553890_small.jpeg,8.206916,3.6009972
data/image_compressed_leomessi/3148898229198162484_427553890_small.jpeg,10.416737,4.9207397
data/image_compressed_leomessi/3076685306694930245_427553890_small.jpeg,11.434511,7.4643216
data/image_compressed_leomessi/3013671525719234050_427553890_small.jpeg,13.12268,6.464161
data/image_compressed_leomessi/2985377716388648916_427553890_small.jpeg,10.463091,6.811465
data/image_compressed_leomessi/3149902199001673361_427553890_small.jpeg,11.603602,8.657745
data/image_compressed_leomessi/3260544074208564226_427553890_small.jpeg,7.583394,4.7468915
data/image_compressed_leomessi/3023425819393724078_427553890_small.jpeg,10.155116,4.3034825
data/image_compressed_leomessi/2753819517274566211_427553890_small.jpeg,8.7694845,5.7957788
data/image_compressed_leomessi/2325555678217380631_427553890_small.jpeg,10.813718,6.7328343
data/image_compressed_leomessi/2363342436002626330_427553890_small.jpeg,11.674587,8.705083
data/image_compressed_leomessi/3291736544082520189_427553890_small.jpeg,12.656167,7.696495
data/image_compressed_leomessi/3219354293450003630_427553890_small.jpeg,9.767455,3.7168293
data/image_compressed_leomessi/2991820849267269512_427553890_small.jpeg,7.645777,3.0704806
data/image_compressed_leomessi/3233807784838857994_427553890_small.jpeg,8.800187,3.0464063
data/image_compressed_leomessi/2723701551027949272_427553890_small.jpeg,8.966251,3.262248
data/image_compressed_leomessi/2954190936615973219_427553890_small.jpeg,12.101931,5.679096
data/image_compressed_leomessi/3041689858154562655_427553890_small.jpeg,12.866957,5.279399
data/image_compressed_leomessi/2459939986054886404_427553890_small.jpeg,9.751455,3.511237
data/image_compressed_leomessi/3244702040621098536_427553890_small.jpeg,8.472076,3.1738772
data/image_compressed_leomessi/2996230267601806799_427553890_small.jpeg,10.324904,4.679238
data/image_compressed_leomessi/2654802394754436212_427553890_small.jpeg,10.112279,7.1491027
data/image_compressed_leomessi/2934065666193947387_427553890_small.jpeg,10.044073,4.1323423
data/image_compressed_leomessi/2988934251995461898_427553890_small.jpeg,11.23935,7.79028
data/image_compressed_leomessi/3225264492559917410_640806256_small.jpeg,7.612695,2.6514685
data/image_compressed_leomessi/3260544074191893449_427553890_small.jpeg,12.471608,3.9348004
data/image_compressed_leomessi/2983197406129366852_427553890_small.jpeg,10.875183,6.69289
data/image_compressed_leomessi/2688238086218179557_427553890_small.jpeg,12.859881,7.390832
data/image_compressed_leomessi/2996230267652099779_427553890_small.jpeg,10.534622,4.736784
data/image_compressed_leomessi/2886539671682280846_427553890_small.jpeg,11.830987,6.0625377
data/image_compressed_leomessi/3091745192738588583_427553890_small.jpeg,9.678447,4.2982917
data/image_compressed_leomessi/3047747757733820835_427553890_small.jpeg,6.973054,4.45573
data/image_compressed_leomessi/2813224108046930913_427553890_small.jpeg,12.022741,6.2179523
data/image_compressed_leomessi/3151380334847117113_427553890_small.jpeg,7.21494,4.222072
data/image_compressed_leomessi/2516496936460554326_427553890_small.jpeg,10.741824,6.198514
data/image_compressed_leomessi/3103308322199421921_427553890_small.jpeg,8.588987,3.9064906
data/image_compressed_leomessi/2782074685438923496_427553890_small.jpeg,8.903738,5.5108404
data/image_compressed_leomessi/2225132995437288105_427553890_small.jpeg,11.997371,5.540618
data/image_compressed_leomessi/3284556385957147778_427553890_small.jpeg,12.687001,7.1439385
data/image_compressed_leomessi/2673367455642999160_427553890_small.jpeg,7.579419,3.9872386
data/image_compressed_leomessi/2906112342728255806_427553890_small.jpeg,8.094181,4.7965927
data/image_compressed_leomessi/2985377716564904200_427553890_small.jpeg,9.769867,3.4737287
data/image_compressed_leomessi/2985377716539747354_427553890_small.jpeg,11.505295,6.8767447
data/image_compressed_leomessi/2681846541348150282_427553890_small.jpeg,11.070226,4.741832
data/image_compressed_leomessi/2659399795536389697_427553890_small.jpeg,9.741734,5.903714
data/image_compressed_leomessi/3173317646593847627_427553890_small.jpeg,12.679355,4.9136696
data/image_compressed_leomessi/2998426808853207556_427553890_small.jpeg,12.46555,4.3974576
data/image_compressed_leomessi/3164257005975464618_427553890_small.jpeg,12.795947,7.6448035
data/image_compressed_leomessi/2415510425204909723_427553890_small.jpeg,9.611189,6.950564
data/image_compressed_leomessi/2930280511080487379_427553890_small.jpeg,11.786882,5.211848
data/image_compressed_leomessi/2989794397143826550_427553890_small.jpeg,12.140904,6.301002
data/image_compressed_leomessi/3014833149763385790_427553890_small.jpeg,7.7154675,4.90707
data/image_compressed_leomessi/2899113505320891736_427553890_small.jpeg,12.236718,4.6450515
data/image_compressed_leomessi/2927377214791090006_427553890_small.jpeg,6.997203,3.9177668
data/image_compressed_leomessi/2649004345419596488_427553890_small.jpeg,9.41171,4.015994
data/image_compressed_leomessi/3160954266034042314_427553890_small.jpeg,11.031994,4.860047
data/image_compressed_leomessi/2681846541331391909_427553890_small.jpeg,12.768569,4.7538924
data/image_compressed_leomessi/3076685306711757325_427553890_small.jpeg,12.702784,5.2725973
data/image_compressed_leomessi/2928678048355239327_427553890_small.jpeg,7.9069133,2.526137
data/image_compressed_leomessi/2760481246104532577_427553890_small.jpeg,11.186964,7.7894177
data/image_compressed_leomessi/2659399795544780540_427553890_small.jpeg,13.316423,4.584658
data/image_compressed_leomessi/2347508854726286517_427553890_small.jpeg,11.61066,8.628189
data/image_compressed_leomessi/3133746661532381018_427553890_small.jpeg,9.449359,4.684273
data/image_compressed_leomessi/2672988480966121286_427553890_small.jpeg,11.229945,5.714161
data/image_compressed_leomessi/2942627923036135739_427553890_small.jpeg,12.407627,6.432437
data/image_compressed_leomessi/2316985000876585370_427553890_small.jpeg,9.314403,3.8374412
data/image_compressed_leomessi/3164257005958623947_427553890_small.jpeg,11.599315,4.7216477
data/image_compressed_leomessi/2678605717898570732_427553890_small.jpeg,9.205741,6.5269504
data/image_compressed_leomessi/3023425819377122691_427553890_small.jpeg,8.552497,4.9465475
data/image_compressed_leomessi/3202839303180215482_427553890_small.jpeg,6.814175,4.1210275
data/image_compressed_leomessi/2456673012931684396_427553890_small.jpeg,7.2272005,3.3792694
data/image_compressed_leomessi/2415510425255092023_427553890_small.jpeg,9.649893,6.638462
data/image_compressed_leomessi/3242497890600757985_427553890_small.jpeg,10.4932575,4.4609137
data/image_compressed_leomessi/3156289483716414583_427553890_small.jpeg,8.416365,5.0368567
data/image_compressed_leomessi/3156289483867312707_427553890_small.jpeg,8.239155,5.927186
data/image_compressed_leomessi/2442518272320968730_427553890_small.jpeg,11.824876,7.8054485
data/image_compressed_leomessi/2759866183173819021_427553890_small.jpeg,8.407926,4.1683836
data/image_compressed_leomessi/2478549008257630355_427553890_small.jpeg,8.934882,5.225991
data/image_compressed_leomessi/3047747757884668566_427553890_small.jpeg,6.741392,4.277322
data/image_compressed_leomessi/3125775840797255248_427553890_small.jpeg,12.86653,4.8668346
data/image_compressed_leomessi/2927377214791002577_427553890_small.jpeg,11.856573,6.227319
data/image_compressed_leomessi/2972960862520588547_427553890_small.jpeg,12.820436,7.221076
data/image_compressed_leomessi/3291736544166331963_427553890_small.jpeg,11.497652,5.128237
